"srch_id","date_time","site_id","visitor_location_country_id","visitor_hist_starrating","visitor_hist_adr_usd","prop_country_id","prop_id","prop_starrating","prop_review_score","prop_brand_bool","prop_location_score1","prop_location_score2","prop_log_historical_price","position","price_usd","promotion_flag","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","srch_query_affinity_score","orig_destination_distance","random_bool","comp1_rate","comp1_inv","comp1_rate_percent_diff","comp2_rate","comp2_inv","comp2_rate_percent_diff","comp3_rate","comp3_inv","comp3_rate_percent_diff","comp4_rate","comp4_inv","comp4_rate_percent_diff","comp5_rate","comp5_inv","comp5_rate_percent_diff","comp6_rate","comp6_inv","comp6_rate_percent_diff","comp7_rate","comp7_inv","comp7_rate_percent_diff","comp8_rate","comp8_inv","comp8_rate_percent_diff","click_bool","gross_bookings_usd","booking_bool"
"5231","2012-11-01 17:48:41","5","219",NA,NA,"219","71938",3,4,"1",1.1,0.1391,4.54,"9",100,"0","22434",1,1,2,0,1,"1",NA,62.55,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"5300","2012-12-18 02:29:56","14","100",NA,NA,"100","70720",3,4,"0",3.71,0.1474,5.18,"4",7698.08,"1","20438",1,0,2,0,1,"0",NA,358.95,"0",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"5378","2013-06-28 11:54:24","5","219",NA,NA,"219","113164",3,4.5,"1",3.76,0.0308,0,"8",214,"0","7714",2,64,2,0,1,"1",NA,680.49,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"5439","2013-04-15 20:19:05","24","216",NA,NA,"92","66289",4,4.5,"0",3.89,0.0206,5.64,"18",153.15,"0","6991",2,16,2,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"5509","2013-03-05 07:46:46","5","219",NA,NA,"219","130365",3,4,"1",1.79,0.474,4.85,"6",79,"0","27175",2,10,2,0,1,"1",-44.002,402.1,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"5570","2013-04-29 18:58:38","5","219",NA,NA,"219","39836",3,4.5,"1",0,NA,5.33,"21",164,"0","22088",1,30,1,0,1,"0",NA,845.24,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"5646","2013-05-28 10:58:47","5","219",NA,NA,"219","91316",3,4,"1",0.69,NA,5,"7",114,"0","9779",2,3,2,0,1,"1",NA,98.72,"0",NA,NA,NA,0,0,NA,1,0,4,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"5712","2013-01-13 16:51:31","18","129",NA,NA,"129","35403",5,0,"0",3.3,0.3031,5.13,"2",200.13,"0","3819",3,22,2,0,1,"0",NA,131.47,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0"
"5778","2013-06-12 11:03:36","5","219",NA,NA,"219","19598",4,4,"1",2.64,0.0489,0,"4",116,"0","5634",2,11,1,2,1,"0",NA,NA,"1",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"5842","2013-06-06 14:29:51","5","219",NA,NA,"219","115620",2,4,"0",2.08,0.1532,0,"13",99,"0","9494",3,1,2,2,1,"1",NA,3.35,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"5900","2013-02-19 11:45:56","5","219",NA,NA,"219","119590",2,2,"1",2.71,0.0122,4.33,"15",51,"0","16243",4,2,1,0,1,"1",NA,852.66,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"5967","2013-05-06 12:24:19","5","219",NA,NA,"100","5847",4,4.5,"0",4.49,NA,5.22,"31",178,"1","12454",5,17,1,1,2,"0",NA,1121.04,"1",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"6037","2013-03-24 14:44:54","22","92",NA,NA,"117","132799",5,4.5,"0",1.95,7e-04,5.51,"7",143.66,"0","1588",2,20,1,1,2,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"6113","2012-12-17 08:07:56","5","219",NA,NA,"219","94246",3,4,"0",0,0.0017,5.44,"3",339,"0","11939",5,10,2,2,1,"0",NA,593.28,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"6197","2013-01-16 05:37:15","5","59",NA,NA,"59","128606",3,4,"1",4.14,0.0516,4.76,"31",63,"0","27000",1,0,1,0,1,"0",NA,5.49,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"6260","2013-04-14 13:44:02","5","219",NA,NA,"219","77718",2,3,"1",1.39,0.0335,3.99,"19",58,"0","8993",2,53,1,1,1,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"6315","2013-01-09 13:33:12","5","219",NA,NA,"219","106934",3,2.5,"0",0.69,0.0014,4.64,"33",95,"0","4335",1,38,2,0,1,"1",NA,104.16,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"6379","2013-04-23 11:06:21","5","219",NA,NA,"219","97592",2,3,"0",1.1,0.0081,4.3,"14",50,"0","22429",1,4,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,10,"0",NA,"0"
"6461","2013-03-02 13:20:34","15","55",NA,NA,"55","45313",3,0,"1",2.71,NA,5.29,"26",84.21,"1","10010",1,54,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,13,NA,NA,NA,1,0,25,NA,NA,NA,"0",NA,"0"
"6516","2013-03-23 13:42:16","5","219",NA,NA,"219","2135",3,4.5,"1",0.69,NA,4.73,"32",149,"0","104",2,31,2,0,1,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"6584","2012-11-08 17:11:36","5","117",NA,NA,"15","43883",4,4,"1",2.83,0.8447,5.29,"9",199,"0","27117",3,20,4,0,3,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",717.31,"1"
"6644","2013-03-16 06:30:39","5","219",NA,NA,"219","79437",3,4.5,"1",2.08,0.0408,5.27,"30",108,"1","7384",2,0,2,0,1,"1",-31.0668,244.84,"0",NA,NA,NA,NA,NA,NA,0,0,25,NA,NA,NA,0,0,25,NA,NA,NA,NA,NA,NA,0,0,25,"0",NA,"0"
"6700","2013-01-04 11:41:32","5","219",NA,NA,"219","7011",2,2,"1",2.94,NA,4.94,"29",170,"0","17017",1,15,2,1,1,"1",NA,NA,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"6757","2013-04-16 05:45:45","14","100",NA,NA,"99","76576",3,3.5,"1",4.91,0.0046,5.36,"27",108.75,"1","13292",4,112,2,0,1,"0",NA,4928.66,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"6821","2013-02-19 14:40:31","5","219",NA,NA,"219","94455",5,4.5,"1",4.08,0.1,5.88,"10",337,"1","8192",2,94,2,0,1,"1",NA,1525.52,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"6889","2013-03-07 07:03:28","5","219",NA,NA,"219","122101",4,4.5,"1",2.08,NA,5.62,"7",189,"0","18394",3,1,2,0,1,"1",-24.0066,759.29,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"1",653.49,"1"
"6966","2013-01-26 14:40:09","15","55",NA,NA,"100","103037",3,4.5,"1",0.69,NA,5.01,"34",159.58,"0","3410",1,112,2,0,1,"1",NA,NA,"1",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"7029","2013-06-16 13:30:01","5","219",NA,NA,"219","70329",3,3,"1",1.95,0.0226,0,"18",126,"0","2906",4,2,4,0,2,"0",NA,199.64,"0",NA,NA,NA,0,0,NA,1,0,8,NA,NA,NA,1,0,8,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"7096","2013-04-19 22:19:50","24","216",NA,NA,"31","30478",4,4,"1",4.68,0.1116,5.77,"12",257.66,"1","4924",2,168,1,0,1,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"7155","2013-05-26 12:19:39","5","60",NA,NA,"55","39597",2,3,"0",4.97,0.5954,5.08,"27",163,"0","5450",4,109,2,0,1,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"7222","2012-11-11 23:04:58","14","100",NA,NA,"88","103253",3,2.5,"0",2.64,0.0359,5.36,"14",134.78,"0","784",6,46,2,0,1,"0",NA,3028.57,"0",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,-1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"7277","2013-01-08 00:14:03","15","55",NA,NA,"219","7793",4,5,"0",3.69,0.1656,5.93,"10",324.34,"0","16127",2,90,3,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"7332","2013-05-16 08:45:40","5","219",NA,NA,"219","36771",3,3.5,"1",3.14,NA,4.17,"15",45,"0","7100",1,2,2,0,1,"1",NA,NA,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"7406","2012-12-19 21:10:41","5","219",NA,NA,"219","66541",4,4.5,"1",2.94,0.1612,5.38,"9",229,"0","6592",2,50,2,0,1,"1",NA,1364.35,"1",NA,NA,NA,0,0,NA,NA,1,NA,NA,NA,NA,1,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"7482","2013-01-07 21:56:24","12","99",NA,NA,"99","63084",4,4,"1",5.09,0.2974,5.48,"9",209.86,"0","27359",1,2,2,0,1,"0",NA,NA,"0",0,0,6110,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,"0",NA,"0"
"7538","2013-01-26 13:53:00","5","219",NA,NA,"219","86193",2,3,"1",3.14,0.0446,4.37,"8",58,"0","18495",6,204,2,0,1,"0",NA,596.68,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"7603","2013-02-23 15:38:57","5","219",NA,NA,"219","80733",3,3.5,"0",1.79,NA,5.96,"13",396,"1","10328",2,6,4,2,3,"1",-16.9583,81.84,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,11,"0",NA,"0"
"7661","2013-05-29 20:03:26","5","219",NA,NA,"219","98457",4,4.5,"0",4.79,0.3832,5.62,"2",179,"1","26037",4,46,2,0,1,"0",-26.0714,223.45,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"7741","2013-01-02 19:00:25","5","219",NA,NA,"219","119322",4,4,"1",4.63,0.246,5.55,"30",205,"0","20319",7,39,4,0,2,"0",-4.6324,3072.28,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"7803","2013-02-26 16:21:23","15","129",NA,NA,"73","20828",1,3.5,"1",0,NA,4.26,"7",71.08,"0","19719",1,1,1,0,1,"0",NA,301.95,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"7856","2013-06-09 16:20:02","18","129",NA,NA,"129","32099",4,0,"1",1.1,0.0162,0,"25",33.04,"1","4624",1,36,1,0,1,"0",NA,60.55,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"7917","2013-03-27 06:21:31","5","219",NA,NA,"149","131389",0,0,"0",0,NA,5.54,"20",200,"0","24803",4,117,2,0,1,"0",NA,788.36,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"7988","2012-12-30 19:09:15","5","219",NA,NA,"219","64101",3,4.5,"0",2.3,NA,4.85,"12",100,"0","18047",1,0,1,0,1,"0",NA,995.22,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"8062","2012-11-14 17:00:44","14","100",NA,NA,"219","77444",2,4,"0",3.47,0.0773,4.77,"9",88.65,"0","7714",1,3,4,0,2,"1",NA,107.62,"0",NA,NA,NA,0,0,NA,0,0,25,NA,NA,NA,0,0,25,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"8148","2012-11-08 01:49:32","5","4",2.79,99.56,"4","120041",3,4,"0",0,0.0178,4.55,"15",59,"1","21769",1,7,1,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,0,0,NA,NA,NA,NA,"0",NA,"0"
"8221","2013-03-26 17:43:59","14","100",NA,NA,"100","40933",4,4,"1",2.83,0.1402,5.31,"28",156.48,"0","11280",1,27,2,0,1,"0",NA,192.99,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"8274","2013-06-08 21:44:40","5","219",3.33,115.27,"219","78258",4,4.5,"1",2.4,0.0179,0,"25",190,"0","6783",1,4,1,1,1,"0",NA,208.14,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"8344","2013-01-01 18:21:17","14","100",NA,NA,"219","7766",4,4.5,"1",1.1,NA,5.18,"20",219.45,"0","7041",1,251,1,0,1,"0",NA,2037.58,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"8419","2013-01-03 19:16:31","16","31",NA,NA,"31","45978",3,3.5,"0",3.04,0.0117,4.71,"18",43.06,"0","18262",1,0,2,0,1,"1",NA,124.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,11,0,0,NA,1,0,11,NA,NA,NA,"0",NA,"0"
"8487","2013-04-03 10:45:01","5","219",NA,NA,"219","3",3,3.5,"1",0.69,7e-04,4.86,"32",90,"0","1143",2,16,1,0,1,"1",NA,1012.01,"1",NA,NA,NA,1,0,11,1,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,11,"0",NA,"0"
"8557","2013-01-18 11:16:56","24","216",NA,NA,"216","127627",4,4.5,"1",3.5,0.2392,4.96,"6",77.69,"0","6127",1,18,1,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",77.88,"1"
"8624","2013-03-12 15:51:17","5","219",NA,NA,"219","67453",3,4.5,"1",2.64,NA,5.03,"22",249,"0","13263",1,2,2,0,1,"1",NA,942.87,"0",NA,NA,NA,-1,0,10,NA,NA,NA,NA,NA,NA,-1,0,24,NA,NA,NA,NA,NA,NA,-1,0,24,"0",NA,"0"
"8685","2013-01-24 20:43:40","24","216",NA,NA,"98","12035",3,3,"0",2.48,0.0915,3.67,"25",29.67,"0","341",1,43,1,0,1,"1",NA,NA,"0",NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"8748","2013-06-15 09:14:25","5","219",NA,NA,"219","111747",2,4.5,"1",1.95,0.0312,0,"19",63,"0","3362",7,91,2,0,1,"0",NA,516.43,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"8815","2013-01-28 14:15:53","5","219",NA,NA,"219","104087",4,3.5,"1",2.64,0.0305,5.49,"33",199,"0","10797",1,0,2,0,1,"0",-8.6455,15.04,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"8870","2013-06-13 20:10:08","14","100",NA,NA,"219","44111",3,3.5,"1",3.14,0.0484,0,"9",119.11,"1","11299",2,25,2,2,1,"0",NA,308.17,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",175.02,"1"
"8942","2013-06-10 18:09:52","15","31",NA,NA,"70","81021",3,4.5,"0",3,NA,0,"25",244.47,"0","21950",2,100,4,0,2,"0",NA,1173.42,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"9012","2013-03-10 13:39:28","5","219",NA,NA,"219","111803",3,4,"1",2.08,0.0018,4.97,"25",73,"0","3694",6,22,3,1,1,"0",NA,1878.15,"1",NA,NA,NA,NA,NA,NA,0,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24,"0",NA,"0"
"9094","2013-03-30 09:54:39","5","2",3.99,523.89,"219","23268",4,3.5,"0",5.79,0.183,5.6,"12",242,"0","4562",7,59,2,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"9165","2013-01-10 15:37:42","15","55",NA,NA,"100","88614",4,4.5,"1",3.99,0.0911,5.39,"9",155.21,"1","13927",3,119,3,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"9223","2013-04-02 18:59:24","5","219",3,202.07,"219","39839",2,4,"1",2.48,0.0089,4.15,"8",80,"0","7093",1,3,2,0,1,"1",NA,94.52,"0",NA,NA,NA,0,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"9289","2013-05-12 21:26:22","15","55",NA,NA,"55","18964",3,3,"1",4.51,0.4588,4.57,"12",89.08,"0","11792",1,135,2,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0"
"9354","2012-11-14 18:59:14","14","100",NA,NA,"100","90238",3,4,"1",1.1,NA,5.18,"14",143.44,"0","19724",3,1,3,0,1,"1",NA,439.52,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"9416","2013-01-30 07:30:38","5","219",NA,NA,"219","45419",2,3.5,"1",2.77,0.5652,4.82,"4",134,"0","10848",1,13,3,0,1,"0",NA,190.06,"0",NA,NA,NA,0,0,5,0,0,19,NA,NA,NA,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"9489","2013-02-02 16:06:59","14","100",NA,NA,"219","975",3,4,"1",0,0.0026,5.39,"34",113.4,"0","1638",2,12,4,0,2,"1",NA,336.82,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"9568","2013-05-24 04:23:40","5","31",NA,NA,"31","33990",3,0,"0",3.58,NA,0,"9",206,"0","13679",1,1,2,0,1,"1",NA,187.39,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"9637","2012-12-27 20:29:05","5","219",NA,NA,"219","94455",5,4.5,"1",4.08,0.1,5.89,"21",266,"0","8192",3,19,2,0,1,"0",NA,481.85,"0",NA,NA,NA,1,0,25,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"9694","2013-03-14 13:26:46","5","219",NA,NA,"219","37198",3,4.5,"1",0.69,0.0061,5.14,"19",133,"0","22766",1,2,2,2,1,"1",-33.3433,272.74,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"9759","2013-02-22 18:36:55","18","221",NA,NA,"221","46129",4,4.5,"0",4.03,0.0852,5.49,"25",64.64,"0","12016",1,0,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"9834","2013-01-27 17:42:07","15","55",NA,NA,"219","113154",3,5,"0",1.79,NA,5.11,"1",159.58,"0","25752",2,124,2,0,1,"1",-7.8088,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",685.92,"1"
"9888","2013-06-18 06:26:47","15","55",NA,NA,"31","114957",4,4,"0",3.3,0.1478,0,"19",220.55,"0","23820",5,41,2,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"9959","2013-04-03 08:41:41","5","219",NA,NA,"219","90915",3,4.5,"1",2.3,NA,4.74,"30",88,"0","15341",1,0,2,0,1,"0",NA,113.64,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"10015","2013-04-16 06:34:48","5","2",NA,NA,"2","83920",4,4,"1",4.13,0.2391,4.69,"9",120,"0","4026",1,0,2,0,1,"0",NA,NA,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"10086","2013-04-08 09:53:53","24","216",NA,NA,"14","21138",3,0,"0",2.56,NA,4.35,"16",36.25,"0","24338",1,1,2,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"10155","2013-01-22 08:20:46","5","230",NA,NA,"220","83729",4,3.5,"1",1.1,0.076,5.27,"1",163,"1","15454",1,74,2,0,1,"1",NA,NA,"0",NA,NA,NA,0,0,NA,0,0,NA,1,0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"10217","2013-06-25 14:06:00","5","219",NA,NA,"219","74474",3,4.5,"1",2.4,0.1255,0,"3",199,"0","23246",1,13,2,0,1,"0",-28.8061,97.19,"0",NA,NA,NA,0,0,NA,0,0,5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"10281","2013-01-30 21:44:39","5","117",NA,NA,"219","106801",4,4,"0",1.79,0.0153,5.13,"4",1312,"1","14155",2,86,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"10341","2013-01-23 19:19:38","1","13",NA,NA,"4","33880",4,4,"0",4.6,0.0586,5.43,"32",112.26,"0","18791",4,74,2,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"10410","2013-03-19 16:41:40","5","219",NA,NA,"219","66444",4,4.5,"1",1.39,0.0015,5.34,"13",259,"0","7714",1,76,1,1,2,"0",NA,951.46,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"10470","2013-05-20 14:37:34","19","158",3.72,176.64,"158","90141",4,0,"0",0,NA,4.51,"7",64.9,"1","26819",3,13,2,0,1,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"10548","2012-11-05 08:34:14","5","219",4,181.19,"219","93666",3,3.5,"1",0.69,NA,4.46,"2",65,"0","7745",1,9,1,0,1,"0",NA,NA,"0",NA,NA,NA,0,0,7,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
